Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1963","1963","t","3168409","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1964","1964","t","3191372","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1965","1965","t","3326118","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1966","1966","t","3804711","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1967","1967","t","3544059","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1968","1968","t","3596276","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1969","1969","t","4245860","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1970","1970","t","3603533","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1971","1971","t","3803855","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1972","1972","t","4515553","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1973","1973","t","4211116","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1974","1974","t","4409547","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1975","1975","t","4389378","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1976","1976","t","4427259","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1977","1977","t","4292672","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1978","1978","t","3962797","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1979","1979","t","4281310","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1980","1980","t","4184757","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1981","1981","t","4379558","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1982","1982","t","4364875","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1983","1983","t","5601246","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1984","1984","t","4227376","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1985","1985","t","5063046","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1986","1986","t","5639462","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1987","1987","t","4649475","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1988","1988","t","5830377","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1989","1989","t","5996636","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1990","1990","t","5735197","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1991","1991","t","5741166","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1992","1992","t","6190014","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1993","1993","t","5758952.27","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1994","1994","t","5756754.24","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1995","1995","t","5338238.05","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1996","1996","t","5112270.19","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1997","1997","t","5883998.59","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1998","1998","t","4846986.74","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1999","1999","t","5768835.49","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2000","2000","t","5703835.56","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2001","2001","t","5964373","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2002","2002","t","6164107.38","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2003","2003","t","6016066.47","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2004","2004","t","5822284.75","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2005","2005","t","5791603.09","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2006","2006","t","6874371.54","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2007","2007","t","6294078.24","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2008","2008","t","6621383.03","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2009","2009","t","6263829.37","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2010","2010","t","6630436.42","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2011","2011","t","6387192.07","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2012","2012","t","5794989.56","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2013","2013","t","6231240.34","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2014","2014","t","6186886.79","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2015","2015","t","5918503.97","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2016","2016","t","6401129.72","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2017","2017","t","6056349.02","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2018","2018","t","6517956.12","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2019","2019","t","6104129.14","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2020","2020","t","6392231.36","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2021","2021","t","6592668.95","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2022","2022","t","5887785.51","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","2023","2023","t","5729895.35","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01329","Other citrus fruit, n.e.c.","1961","1961","t","52917","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01329","Other citrus fruit, n.e.c.","1962","1962","t","48583","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01329","Other citrus fruit, n.e.c.","1963","1963","t","61425","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01329","Other citrus fruit, n.e.c.","1964","1964","t","56247","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01329","Other citrus fruit, n.e.c.","1965","1965","t","39256","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01329","Other citrus fruit, n.e.c.","1966","1966","t","51772","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01329","Other citrus fruit, n.e.c.","1967","1967","t","45810","A","Official figure",""
